Customer Id,Customer Email,Customer Fname,Customer Lname,Customer Password,Customer Segment,Customer Street,Customer City,Customer State,Customer Country,Customer Zipcode
1056,XXXXXXXXX,James,Dean,XXXXXXXXX,Home Office,8018 Cinder Prairie Run,Caguas,PR,Puerto Rico,725.0
11306,XXXXXXXXX,Gerald,Beasley,XXXXXXXXX,Corporate,182 Hazy Village,Miami,FL,EE. UU.,33177.0
11697,XXXXXXXXX,Jessica,Thomas,XXXXXXXXX,Corporate,5042 Sleepy Farm,Laguna Niguel,CA,EE. UU.,92677.0
582,XXXXXXXXX,Kenneth,Smith,XXXXXXXXX,Corporate,3775 Quaking Inlet,Garland,TX,EE. UU.,75043.0
2307,XXXXXXXXX,Sharon,Smith,XXXXXXXXX,Consumer,2407 Bright Blossom Mall ,Atlanta,GA,EE. UU.,30331.0
6560,XXXXXXXXX,Melissa,Smith,XXXXXXXXX,Corporate,1577 Honey Jetty,Caguas,PR,Puerto Rico,725.0
800,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,3450 Quiet Hickory Harbour,Caguas,PR,Puerto Rico,725.0
10850,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,1293 Rocky Farm,Caguas,PR,Puerto Rico,725.0
12352,XXXXXXXXX,Sean,Smith,XXXXXXXXX,Consumer,5104 Bright Lake Hollow,Caguas,PR,Puerto Rico,725.0
957,XXXXXXXXX,Eric,Jones,XXXXXXXXX,Corporate,987 Blue Impasse,Stockton,CA,EE. UU.,95206.0
2462,XXXXXXXXX,Lawrence,Kent,XXXXXXXXX,Consumer,8400 Sunny Quail Lookout,Long Beach,CA,EE. UU.,90806.0
10719,XXXXXXXXX,Andrew,Smith,XXXXXXXXX,Corporate,7527 Iron Oak Front,Caguas,PR,Puerto Rico,725.0
10890,XXXXXXXXX,Doris,Moody,XXXXXXXXX,Consumer,6580 Iron Wagon  Inlet,Caguas,PR,Puerto Rico,725.0
6970,XXXXXXXXX,Helen,Long,XXXXXXXXX,Corporate,9695 Misty Court,Strongsville,OH,EE. UU.,44136.0
9078,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,7694 Umber Terrace,Glen Burnie,MD,EE. UU.,21061.0
11643,XXXXXXXXX,Paul,Larson,XXXXXXXXX,Consumer,2311 Cotton Willow Range,Dorchester Center,MA,EE. UU.,2124.0
58,XXXXXXXXX,Michael,Edwards,XXXXXXXXX,Consumer,4770 Blue Pines,Caguas,PR,Puerto Rico,725.0
8763,XXXXXXXXX,Pamela,Williams,XXXXXXXXX,Home Office,5567 Cotton Timber Impasse,Santee,CA,EE. UU.,92071.0
9303,XXXXXXXXX,Mary,Bentley,XXXXXXXXX,Consumer,1430 Gentle Grove Glade,Dallas,TX,EE. UU.,75240.0
11781,XXXXXXXXX,Paul,Case,XXXXXXXXX,Home Office,1191 Sleepy Leaf Meadow,Marietta,GA,EE. UU.,30062.0
6035,XXXXXXXXX,Mary,Craig,XXXXXXXXX,Consumer,8081 Cozy Edge,Caguas,PR,Puerto Rico,725.0
4623,XXXXXXXXX,Jessica,Smith,XXXXXXXXX,Consumer,2301 Velvet Berry Meadow,Arecibo,PR,Puerto Rico,612.0
221,XXXXXXXXX,Mary,Cox,XXXXXXXXX,Consumer,7463 Clear Branch Thicket,Columbus,OH,EE. UU.,43230.0
3240,XXXXXXXXX,Kelly,Golden,XXXXXXXXX,Consumer,1524 Amber Lagoon Subdivision,West Jordan,UT,EE. UU.,84084.0
3259,XXXXXXXXX,Mary,Gallegos,XXXXXXXXX,Consumer,5351 Blue Treasure Square,New York,NY,EE. UU.,10025.0
10783,XXXXXXXXX,Linda,Smith,XXXXXXXXX,Home Office,3176 Round Gate,Caguas,PR,Puerto Rico,725.0
4542,XXXXXXXXX,Lisa,Barr,XXXXXXXXX,Corporate,1284 Jagged Butterfly Road,Irvington,NJ,EE. UU.,7111.0
258,XXXXXXXXX,Aaron,Kennedy,XXXXXXXXX,Corporate,8830 Honey Fawn Bend,Philadelphia,PA,EE. UU.,19131.0
6434,XXXXXXXXX,Rebecca,Carter,XXXXXXXXX,Consumer,5259 Easy Timber Townline,Caguas,PR,Puerto Rico,725.0
11307,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,6826 Foggy Close,Caguas,PR,Puerto Rico,725.0
820,XXXXXXXXX,Mary,Brown,XXXXXXXXX,Corporate,1836 Cozy View Orchard,Caguas,PR,Puerto Rico,725.0
7715,XXXXXXXXX,Mary,Bennett,XXXXXXXXX,Home Office,4712 Quiet Sky Close,Lancaster,PA,EE. UU.,17601.0
2334,XXXXXXXXX,Mary,Morgan,XXXXXXXXX,Consumer,4369 Bright Log Estates,Caguas,PR,Puerto Rico,725.0
17,XXXXXXXXX,Mary,Robinson,XXXXXXXXX,Consumer,1325 Noble Pike,Taylor,MI,EE. UU.,48180.0
6550,XXXXXXXXX,Tammy,Smith,XXXXXXXXX,Consumer,4864 Stony Street,Brooklyn,NY,EE. UU.,11213.0
9390,XXXXXXXXX,Mary,Avila,XXXXXXXXX,Consumer,415 Clear Highlands,Caguas,PR,Puerto Rico,725.0
5884,XXXXXXXXX,Gary,Smith,XXXXXXXXX,Consumer,4062 Dusty Quail Ridge,Portland,OR,EE. UU.,97229.0
10349,XXXXXXXXX,Mary,Colon,XXXXXXXXX,Consumer,9260 Honey Cider Glen,Riverside,CA,EE. UU.,92509.0
3760,XXXXXXXXX,Christine,Burns,XXXXXXXXX,Consumer,6179 Easy Swale,Pico Rivera,CA,EE. UU.,90660.0
4580,XXXXXXXXX,Charles,Smith,XXXXXXXXX,Consumer,2488 Quiet Orchard,Astoria,NY,EE. UU.,11103.0
11696,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,1829 Crystal Goose Promenade,Brooklyn,NY,EE. UU.,11206.0
7680,XXXXXXXXX,Sandra,Heath,XXXXXXXXX,Consumer,4280 Hazy Cloud Trail,Freeport,NY,EE. UU.,11520.0
3682,XXXXXXXXX,Emily,Romero,XXXXXXXXX,Consumer,406 Shady Cider Corner,Philadelphia,PA,EE. UU.,19131.0
9402,XXXXXXXXX,Amber,Smith,XXXXXXXXX,Consumer,523 Sleepy Hills Front,Caguas,PR,Puerto Rico,725.0
6429,XXXXXXXXX,Brian,Wilson,XXXXXXXXX,Consumer,8772 Silent Expressway,Chicago,IL,EE. UU.,60615.0
10454,XXXXXXXXX,Anthony,Leblanc,XXXXXXXXX,Home Office,4806 Sunny Forest Heath,Milpitas,CA,EE. UU.,95035.0
11075,XXXXXXXXX,Mary,Meyer,XXXXXXXXX,Consumer,5676 Bright Parade,Ann Arbor,MI,EE. UU.,48103.0
10794,XXXXXXXXX,Mary,Fox,XXXXXXXXX,Consumer,4097 Little Spring Mall ,Lenoir,NC,EE. UU.,28645.0
234,XXXXXXXXX,Mary,Giles,XXXXXXXXX,Consumer,3729 Cinder Grove Concession,Miami,FL,EE. UU.,33157.0
7302,XXXXXXXXX,Angela,Little,XXXXXXXXX,Corporate,2803 Wishing Branch Place,Brooklyn,NY,EE. UU.,11208.0
3144,XXXXXXXXX,Pamela,Browning,XXXXXXXXX,Home Office,2820 Silent Corners,Hialeah,FL,EE. UU.,33016.0
2467,XXXXXXXXX,Keith,Smith,XXXXXXXXX,Consumer,2744 Easy Robin Pathway,Houston,TX,EE. UU.,77083.0
2192,XXXXXXXXX,Mary,Clay,XXXXXXXXX,Consumer,7509 Noble Gate,Caguas,PR,Puerto Rico,725.0
4098,XXXXXXXXX,Mary,Lang,XXXXXXXXX,Consumer,398 Pleasant Mountain,Caguas,PR,Puerto Rico,725.0
8922,XXXXXXXXX,Jean,Smith,XXXXXXXXX,Corporate,8265 Sleepy Leaf Grounds,Chicago,IL,EE. UU.,60625.0
11667,XXXXXXXXX,Mary,Brooks,XXXXXXXXX,Corporate,786 Golden Forest Terrace,Hickory,NC,EE. UU.,28601.0
4942,XXXXXXXXX,David,Gill,XXXXXXXXX,Corporate,4365 Dusty Thicket,Salt Lake City,UT,EE. UU.,84119.0
4521,XXXXXXXXX,Gerald,Smith,XXXXXXXXX,Home Office,7694 Velvet Turnabout,Caguas,PR,Puerto Rico,725.0
7629,XXXXXXXXX,Nancy,Pena,XXXXXXXXX,Home Office,9138 Indian Nook,Caguas,PR,Puerto Rico,725.0
301,XXXXXXXXX,Arthur,Smith,XXXXXXXXX,Home Office,6956 Misty Anchor Close,Caguas,PR,Puerto Rico,725.0
4459,XXXXXXXXX,Betty,Neal,XXXXXXXXX,Home Office,8671 Iron Anchor Corners,Caguas,PR,Puerto Rico,725.0
5455,XXXXXXXXX,Emily,Simmons,XXXXXXXXX,Home Office,8434 Cinder Private,San Sebastian,PR,Puerto Rico,685.0
2088,XXXXXXXXX,Frank,Rhodes,XXXXXXXXX,Home Office,8547 Foggy Pines,Caguas,PR,Puerto Rico,725.0
3509,XXXXXXXXX,Mary,Perry,XXXXXXXXX,Home Office,8172 Quaking Bluff Diversion,Caguas,PR,Puerto Rico,725.0
13592,XXXXXXXXX,Gloria,Torres,XXXXXXXXX,Home Office,2592 Colonial Pointe,Caguas,PR,Puerto Rico,725.0
743,XXXXXXXXX,Cynthia,Smith,XXXXXXXXX,Home Office,2668 Velvet Row,Caguas,PR,Puerto Rico,725.0
5516,XXXXXXXXX,Marilyn,Woods,XXXXXXXXX,Home Office,2457 Quiet Autumn Highway,Caguas,PR,Puerto Rico,725.0
5110,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,8719 Dewy Goose Via,Caguas,PR,Puerto Rico,725.0
6275,XXXXXXXXX,Jane,Smith,XXXXXXXXX,Home Office,3663 Umber Cloud Arbor,Caguas,PR,Puerto Rico,725.0
10348,XXXXXXXXX,Alice,Barnes,XXXXXXXXX,Home Office,8010 Velvet Townline,Caguas,PR,Puerto Rico,725.0
7083,XXXXXXXXX,Mary,Shannon,XXXXXXXXX,Home Office,3796 Lost Hollow,Caguas,PR,Puerto Rico,725.0
6498,XXXXXXXXX,William,Smith,XXXXXXXXX,Home Office,2301 Velvet Berry Meadow,Caguas,PR,Puerto Rico,725.0
192,XXXXXXXXX,Mary,Hall,XXXXXXXXX,Home Office,3342 Bright Robin Stead,Caguas,PR,Puerto Rico,725.0
5450,XXXXXXXXX,John,Harris,XXXXXXXXX,Home Office,6296 Misty Goose Avenue,Caguas,PR,Puerto Rico,725.0
3235,XXXXXXXXX,Lori,Baker,XXXXXXXXX,Home Office,2395 Misty Carrefour,Caguas,PR,Puerto Rico,725.0
5731,XXXXXXXXX,Jennifer,Smith,XXXXXXXXX,Home Office,6704 Misty Rabbit Autoroute,Caguas,PR,Puerto Rico,725.0
8836,XXXXXXXXX,Barbara,Hall,XXXXXXXXX,Home Office,9880 Middle Glen,Caguas,PR,Puerto Rico,725.0
2000,XXXXXXXXX,Mary,Vance,XXXXXXXXX,Home Office,4711 Grand Pioneer Promenade,Caguas,PR,Puerto Rico,725.0
10982,XXXXXXXXX,Joan,Harris,XXXXXXXXX,Home Office,5599 Grand Pond Chase,Caguas,PR,Puerto Rico,725.0
11846,XXXXXXXXX,Kathryn,Smith,XXXXXXXXX,Home Office,5356 Dusty Elk Boulevard,Caguas,PR,Puerto Rico,725.0
9868,XXXXXXXXX,Mark,Cohen,XXXXXXXXX,Home Office,4148 Stony Swale,Caguas,PR,Puerto Rico,725.0
4330,XXXXXXXXX,Robert,Cantrell,XXXXXXXXX,Home Office,4791 Harvest Quail Limits,Caguas,PR,Puerto Rico,725.0
7988,XXXXXXXXX,Mary,Rice,XXXXXXXXX,Home Office,2797 Golden Ramp,Caguas,PR,Puerto Rico,725.0
8128,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,586 Gentle Anchor Chase,San Sebastian,PR,Puerto Rico,685.0
2824,XXXXXXXXX,Mary,Bray,XXXXXXXXX,Home Office,18 Jagged Willow Beach,Caguas,PR,Puerto Rico,725.0
7104,XXXXXXXXX,Mary,Rangel,XXXXXXXXX,Home Office,7516 Hidden Valley,Caguas,PR,Puerto Rico,725.0
6348,XXXXXXXXX,Mary,Henson,XXXXXXXXX,Home Office,3313 Golden Ridge,Caguas,PR,Puerto Rico,725.0
8072,XXXXXXXXX,Mary,Rogers,XXXXXXXXX,Home Office,9304 Emerald Oak Plaza,Caguas,PR,Puerto Rico,725.0
5306,XXXXXXXXX,Mary,Conley,XXXXXXXXX,Home Office,6077 Golden Gate Road,Caguas,PR,Puerto Rico,725.0
7309,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,826 High Butterfly Hollow,Caguas,PR,Puerto Rico,725.0
9562,XXXXXXXXX,William,Jones,XXXXXXXXX,Home Office,1820 Iron Zephyr Hill,Caguas,PR,Puerto Rico,725.0
12203,XXXXXXXXX,Mary,Miller,XXXXXXXXX,Home Office,6274 Middle Bluff Valley,Caguas,PR,Puerto Rico,725.0
513,XXXXXXXXX,Tyler,Smith,XXXXXXXXX,Home Office,4898 Heather Mountain Villas,Caguas,PR,Puerto Rico,725.0
1266,XXXXXXXXX,Mary,Armstrong,XXXXXXXXX,Home Office,6580 High Circle,Caguas,PR,Puerto Rico,725.0
9830,XXXXXXXXX,Mary,Frey,XXXXXXXXX,Home Office,8988 Shady Park,Caguas,PR,Puerto Rico,725.0
12468,XXXXXXXXX,Paloma,Mitchell,XXXXXXXXX,Home Office,2082 Hidden Green ,Caguas,PR,Puerto Rico,725.0
12555,XXXXXXXXX,Carolyn,Lang,XXXXXXXXX,Home Office,5488 Thunder Fox Extension,Caguas,PR,Puerto Rico,725.0
12679,XXXXXXXXX,Willow,Barr,XXXXXXXXX,Home Office,7637 Silver Lake Passage,Caguas,PR,Puerto Rico,725.0
12445,XXXXXXXXX,Nell,Mcfarland,XXXXXXXXX,Home Office,3616 Quaking Street ,Caguas,PR,Puerto Rico,725.0
12711,XXXXXXXXX,Jolie,Reed,XXXXXXXXX,Home Office,9598 Iron Park ,Caguas,PR,Puerto Rico,725.0
12494,XXXXXXXXX,McKenzie,Goodman,XXXXXXXXX,Home Office,4770 Blue Pines ,Caguas,PR,Puerto Rico,725.0
12600,XXXXXXXXX,Rosalyn,Skinner,XXXXXXXXX,Home Office,4527 Silent Fawn Wharf,Caguas,PR,Puerto Rico,725.0
12708,XXXXXXXXX,Jade,Morse,XXXXXXXXX,Home Office,4063 Little Creek Court,Caguas,PR,Puerto Rico,725.0
12563,XXXXXXXXX,Gwendolyn,Taylor,XXXXXXXXX,Home Office,437 Cozy Log Range,Caguas,PR,Puerto Rico,725.0
15052,XXXXXXXXX,Lee,Farley,XXXXXXXXX,Home Office,4417 Dusty Elk Cape,Caguas,PR,Puerto Rico,725.0
10067,XXXXXXXXX,Diana,Williams,XXXXXXXXX,Home Office,9695 Bright Path,Caguas,PR,Puerto Rico,725.0
5484,XXXXXXXXX,Stephanie,Clark,XXXXXXXXX,Home Office,5566 Silver Route,Caguas,PR,Puerto Rico,725.0
8559,XXXXXXXXX,Mary,Rogers,XXXXXXXXX,Home Office,2717 Thunder Park,Caguas,PR,Puerto Rico,725.0
2958,XXXXXXXXX,Mary,Oconnell,XXXXXXXXX,Home Office,7802 Grand Spring Chase,Caguas,PR,Puerto Rico,725.0
5396,XXXXXXXXX,Cheryl,Smith,XXXXXXXXX,Home Office,5348 Gentle Hickory Concession,Caguas,PR,Puerto Rico,725.0
9879,XXXXXXXXX,Linda,Ibarra,XXXXXXXXX,Home Office,1706 Pleasant Park,Caguas,PR,Puerto Rico,725.0
11522,XXXXXXXXX,Roy,Smith,XXXXXXXXX,Home Office,9202 Clear Highway,Manati,PR,Puerto Rico,674.0
5787,XXXXXXXXX,Jordan,Medina,XXXXXXXXX,Home Office,3880 Emerald Villas,Caguas,PR,Puerto Rico,725.0
9187,XXXXXXXXX,Michael,Smith,XXXXXXXXX,Home Office,6879 Emerald Way,Caguas,PR,Puerto Rico,725.0
9706,XXXXXXXXX,Donald,Gordon,XXXXXXXXX,Home Office,3240 Foggy Hickory Corner,Caguas,PR,Puerto Rico,725.0
10820,XXXXXXXXX,Brenda,Smith,XXXXXXXXX,Home Office,6764 Blue Pony Farm,Caguas,PR,Puerto Rico,725.0
7563,XXXXXXXXX,Elizabeth,Moody,XXXXXXXXX,Home Office,9236 High Lake Maze,Caguas,PR,Puerto Rico,725.0
2244,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,9042 Jagged Elk Private,Caguas,PR,Puerto Rico,725.0
11166,XXXXXXXXX,Crystal,Brown,XXXXXXXXX,Home Office,1893 Pleasant Isle,Caguas,PR,Puerto Rico,725.0
8602,XXXXXXXXX,Timothy,Gilbert,XXXXXXXXX,Home Office,469 Middle Berry Abbey,Caguas,PR,Puerto Rico,725.0
11424,XXXXXXXXX,Janet,Smith,XXXXXXXXX,Home Office,8662 Jagged Hickory Extension,Mayaguez,PR,Puerto Rico,680.0
11332,XXXXXXXXX,Denise,Smith,XXXXXXXXX,Home Office,139 Little Bear Chase,Caguas,PR,Puerto Rico,725.0
1601,XXXXXXXXX,Mark,Padilla,XXXXXXXXX,Home Office,5737 Rocky Crescent,Caguas,PR,Puerto Rico,725.0
12037,XXXXXXXXX,Mary,Mccann,XXXXXXXXX,Home Office,7640 Honey Apple Route,Caguas,PR,Puerto Rico,725.0
92,XXXXXXXXX,Alexander,Medina,XXXXXXXXX,Home Office,2805 Dewy Impasse,Caguas,PR,Puerto Rico,725.0
9049,XXXXXXXXX,Brenda,Wright,XXXXXXXXX,Home Office,1491 Burning Pine Wynd,Caguas,PR,Puerto Rico,725.0
4274,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,5032 Little Branch Stead,Caguas,PR,Puerto Rico,725.0
7633,XXXXXXXXX,Emily,Smith,XXXXXXXXX,Home Office,7469 Thunder Bear Drive,Caguas,PR,Puerto Rico,725.0
12394,XXXXXXXXX,Samantha,Sims,XXXXXXXXX,Home Office,8170 Dusty Oak Townline,Caguas,PR,Puerto Rico,725.0
10048,XXXXXXXXX,Mary,Cooke,XXXXXXXXX,Home Office,1550 Rustic Grove Farms,Caguas,PR,Puerto Rico,725.0
3265,XXXXXXXXX,Juan,Pena,XXXXXXXXX,Home Office,8666 Quiet Pointe,Caguas,PR,Puerto Rico,725.0
9133,XXXXXXXXX,Mary,Pennington,XXXXXXXXX,Home Office,7780 Broad Leaf Point,Caguas,PR,Puerto Rico,725.0
6661,XXXXXXXXX,Samantha,Floyd,XXXXXXXXX,Home Office,9036 Bright Brook Route,Caguas,PR,Puerto Rico,725.0
10845,XXXXXXXXX,John,Smith,XXXXXXXXX,Home Office,4692 Stony Island,Caguas,PR,Puerto Rico,725.0
5844,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,9406 Tawny Apple Rise,Caguas,PR,Puerto Rico,725.0
6106,XXXXXXXXX,Paul,Moore,XXXXXXXXX,Home Office,6640 Golden Avenue,Caguas,PR,Puerto Rico,725.0
2706,XXXXXXXXX,Jonathan,Turner,XXXXXXXXX,Home Office,3707 Gentle Chase,Caguas,PR,Puerto Rico,725.0
4420,XXXXXXXXX,Susan,Owen,XXXXXXXXX,Home Office,830 Quaking Bear Grounds,Caguas,PR,Puerto Rico,725.0
9070,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,4728 Lazy Elk Circuit,Caguas,PR,Puerto Rico,725.0
3188,XXXXXXXXX,Madison,Ray,XXXXXXXXX,Home Office,9276 Jagged Towers,Caguas,PR,Puerto Rico,725.0
4440,XXXXXXXXX,James,Garrett,XXXXXXXXX,Home Office,1082 Quiet Treasure Link,Caguas,PR,Puerto Rico,725.0
2914,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,263 Harvest Wood,Caguas,PR,Puerto Rico,725.0
4311,XXXXXXXXX,Albert,Collins,XXXXXXXXX,Home Office,4021 Rocky Prairie Gardens,Caguas,PR,Puerto Rico,725.0
8957,XXXXXXXXX,Bobby,Howard,XXXXXXXXX,Home Office,8861 Hidden Bear Hill,Caguas,PR,Puerto Rico,725.0
357,XXXXXXXXX,Mary,King,XXXXXXXXX,Home Office,23 Old Corners,Caguas,PR,Puerto Rico,725.0
9213,XXXXXXXXX,Jennifer,Williamson,XXXXXXXXX,Home Office,8265 Rocky Rabbit Concession,Rio Grande,PR,Puerto Rico,745.0
6459,XXXXXXXXX,Vincent,Valenzuela,XXXXXXXXX,Home Office,8187 Fallen Embers Mall ,Caguas,PR,Puerto Rico,725.0
342,XXXXXXXXX,Jerry,Jackson,XXXXXXXXX,Home Office,2592 Colonial Pointe,Caguas,PR,Puerto Rico,725.0
2312,XXXXXXXXX,Scott,Shah,XXXXXXXXX,Home Office,8852 Shady Glade,Caguas,PR,Puerto Rico,725.0
3414,XXXXXXXXX,Ruth,Smith,XXXXXXXXX,Home Office,2355 Velvet Hickory Crest,Caguas,PR,Puerto Rico,725.0
199,XXXXXXXXX,Cynthia,Horn,XXXXXXXXX,Home Office,9092 Middle Deer Dale,Caguas,PR,Puerto Rico,725.0
5425,XXXXXXXXX,Mary,Aguirre,XXXXXXXXX,Home Office,4311 Thunder Heath,Caguas,PR,Puerto Rico,725.0
8984,XXXXXXXXX,Elizabeth,Bowen,XXXXXXXXX,Home Office,4123 Cinder Acres,Caguas,PR,Puerto Rico,725.0
5622,XXXXXXXXX,Ronald,Hall,XXXXXXXXX,Home Office,3698 Sleepy Park,Caguas,PR,Puerto Rico,725.0
6918,XXXXXXXXX,David,Smith,XXXXXXXXX,Home Office,6750 Jagged Fox Isle,Caguas,PR,Puerto Rico,725.0
1533,XXXXXXXXX,Linda,Kent,XXXXXXXXX,Home Office,953 Merry Fawn Harbour,Caguas,PR,Puerto Rico,725.0
4144,XXXXXXXXX,David,Collins,XXXXXXXXX,Home Office,8478 Foggy Log Nook,Caguas,PR,Puerto Rico,725.0
5352,XXXXXXXXX,Emma,Richards,XXXXXXXXX,Home Office,1438 Round Trail,Caguas,PR,Puerto Rico,725.0
116,XXXXXXXXX,John,Hill,XXXXXXXXX,Home Office,3996 Honey Grove Place,Caguas,PR,Puerto Rico,725.0
6692,XXXXXXXXX,Susan,Jackson,XXXXXXXXX,Home Office,3930 Cozy Byway,Caguas,PR,Puerto Rico,725.0
1780,XXXXXXXXX,Larry,Sharp,XXXXXXXXX,Home Office,5953 Lost Plaza,Caguas,PR,Puerto Rico,725.0
2582,XXXXXXXXX,David,Franklin,XXXXXXXXX,Home Office,4311 Thunder Heath,Caguas,PR,Puerto Rico,725.0
6994,XXXXXXXXX,Kathy,Frost,XXXXXXXXX,Home Office,5814 Grand Oak Impasse,Caguas,PR,Puerto Rico,725.0
10570,XXXXXXXXX,William,Moore,XXXXXXXXX,Home Office,5546 Indian Expressway,Caguas,PR,Puerto Rico,725.0
9461,XXXXXXXXX,Mary,Hoover,XXXXXXXXX,Home Office,8495 Lazy Rabbit Diversion,Caguas,PR,Puerto Rico,725.0
11876,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,8279 Sleepy Willow Bay,Caguas,PR,Puerto Rico,725.0
9068,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,9660 Dewy Leaf Freeway,Caguas,PR,Puerto Rico,725.0
9270,XXXXXXXXX,Mary,Moses,XXXXXXXXX,Home Office,5393 Silent Landing,Caguas,PR,Puerto Rico,725.0
7519,XXXXXXXXX,Eric,Harrell,XXXXXXXXX,Home Office,4590 Gentle River Wood,Caguas,PR,Puerto Rico,725.0
4257,XXXXXXXXX,William,Smith,XXXXXXXXX,Home Office,2749 Green Cider Green,Caguas,PR,Puerto Rico,725.0
8859,XXXXXXXXX,James,Koch,XXXXXXXXX,Home Office,9440 Emerald Towers,Caguas,PR,Puerto Rico,725.0
9241,XXXXXXXXX,Mary,Norris,XXXXXXXXX,Home Office,6548 Clear Towers,Caguas,PR,Puerto Rico,725.0
7789,XXXXXXXXX,Mary,Sullivan,XXXXXXXXX,Home Office,9126 Wishing Expressway,Caguas,PR,Puerto Rico,725.0
4675,XXXXXXXXX,Jessica,Smith,XXXXXXXXX,Home Office,9792 Cozy Corners,Caguas,PR,Puerto Rico,725.0
10453,XXXXXXXXX,Elizabeth,Brewer,XXXXXXXXX,Home Office,872 Bright Leaf Vista,Caguas,PR,Puerto Rico,725.0
2743,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,1185 Sleepy Log Street,Caguas,PR,Puerto Rico,725.0
9243,XXXXXXXXX,Shawn,Gross,XXXXXXXXX,Home Office,1098 Fallen By-pass,Caguas,PR,Puerto Rico,725.0
5438,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,3593 Blue Brook Acres,Caguas,PR,Puerto Rico,725.0
5128,XXXXXXXXX,Angela,Franklin,XXXXXXXXX,Home Office,1102 Cozy Wynd,Caguas,PR,Puerto Rico,725.0
12056,XXXXXXXXX,Jacob,Perkins,XXXXXXXXX,Home Office,2736 Easy Gardens,Caguas,PR,Puerto Rico,725.0
11470,XXXXXXXXX,Mary,Strong,XXXXXXXXX,Home Office,6575 Little Boulevard,Caguas,PR,Puerto Rico,725.0
10262,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,5443 Hazy Pond Way,Caguas,PR,Puerto Rico,725.0
282,XXXXXXXXX,Zachary,Pugh,XXXXXXXXX,Home Office,1208 Cotton Bluff Carrefour,Caguas,PR,Puerto Rico,725.0
18077,XXXXXXXXX,Reagan,Daniels,XXXXXXXXX,Home Office,8549 Dusty View Mountain,Caguas,PR,Puerto Rico,725.0
19106,XXXXXXXXX,Amy,Guerra,XXXXXXXXX,Home Office,4480 Pleasant Branch Parkway,Trujillo Alto,PR,Puerto Rico,976.0
19206,XXXXXXXXX,Celeste,Knight,XXXXXXXXX,Home Office,355 Amber Elk Abbey,Caguas,PR,Puerto Rico,725.0
16469,XXXXXXXXX,Hedwig,Ellison,XXXXXXXXX,Home Office,6924 Lazy Embers Pathway,Caguas,PR,Puerto Rico,725.0
15752,XXXXXXXXX,Kimberly,Jacobson,XXXXXXXXX,Home Office,8279 Sleepy Willow Bay,Caguas,PR,Puerto Rico,725.0
15779,XXXXXXXXX,Yvette,Jefferson,XXXXXXXXX,Home Office,1655 Little Bear Circle,Caguas,PR,Puerto Rico,725.0
1920,XXXXXXXXX,Stephanie,Archer,XXXXXXXXX,Home Office,2749 Dusty Orchard,Caguas,PR,Puerto Rico,725.0
5890,XXXXXXXXX,Mary,Baldwin,XXXXXXXXX,Home Office,3360 Umber Bend,Caguas,PR,Puerto Rico,725.0
11500,XXXXXXXXX,Mary,Martin,XXXXXXXXX,Home Office,2993 Burning Dale Farms,Caguas,PR,Puerto Rico,725.0
12420,XXXXXXXXX,Nathan,Adams,XXXXXXXXX,Home Office,2877 Thunder Spring Isle,Caguas,PR,Puerto Rico,725.0
5187,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,3183 Blue Route,Caguas,PR,Puerto Rico,725.0
174,XXXXXXXXX,Mary,Perez,XXXXXXXXX,Home Office,6332 Round Range,Caguas,PR,Puerto Rico,725.0
1809,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,2616 Tawny Elk Park,Caguas,PR,Puerto Rico,725.0
18408,XXXXXXXXX,Noelle,Barron,XXXXXXXXX,Home Office,1802 Wishing Line,Caguas,PR,Puerto Rico,725.0
2753,XXXXXXXXX,Amy,Smith,XXXXXXXXX,Home Office,9653 Stony Campus,Caguas,PR,Puerto Rico,725.0
4560,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,4938 Crystal Creek Ramp,Caguas,PR,Puerto Rico,725.0
2876,XXXXXXXXX,Maria,Smith,XXXXXXXXX,Home Office,5883 Dusty Drive,Caguas,PR,Puerto Rico,725.0
9191,XXXXXXXXX,Marie,Smith,XXXXXXXXX,Home Office,7368 Blue Road,Caguas,PR,Puerto Rico,725.0
